Price,Model,km_driven,Fuel,Owner,Year,Company
1560000,KIA CARENSLUXURY PLUS,10975,Petrol,1,2022,KIA
1108000,KIA SONETGTX PLUS,32386,Petrol,1,2021,KIA
451999,Renault KwidCLIMBER 1.0,15245,Petrol,1,2021,Renault
411000,Nissan Micra ActiveXV,50268,Petrol,1,2017,Nissan
815000,Honda City1.5L I-VTEC,42153,Petrol,1,2017,Honda
1138000,Hyundai VernaSX (O),27453,Petrol,2,2021,Hyundai
501999,Maruti BalenoZETA CVT,84015,Petrol,3,2016,Maruti
581000,Volkswagen PoloCOMFORTLINE 1.0L,46055,Petrol,2,2019,Volkswagen
645000,Maruti BalenoALPHA PETROL,67825,Petrol,1,2017,Maruti
795000,Hyundai Verna1.6 VTVT,32982,Petrol,1,2018,Hyundai
655000,Volkswagen PoloGT TSI,69585,Petrol,2,2016,Volkswagen
1277000,Mahindra TharLX P,52585,Petrol,1,2021,Mahindra
975000,Honda City1.5L I-VTEC,30951,Petrol,1,2020,Honda
294000,Nissan MicraXV CVT,63505,Petrol,2,2013,Nissan
409999,Renault KwidRXT 1.0,17137,Petrol,2,2019,Renault
1249000,Mahindra TharLX P,54574,Petrol,1,2021,Mahindra
408000,Toyota EtiosCROSS 1.4,122071,Diesel,1,2014,Toyota
1315000,Volkswagen TAIGUNTOPLINE 1.0,16336,Petrol,1,2022,Volkswagen
513999,Maruti BalenoDELTA CVT,62590,Petrol,2,2016,Maruti
278000,Datsun Redi GoS,55013,Petrol,3,2018,Datsun
1199000,Hyundai VernaSX (O),61561,Diesel,1,2020,Hyundai
1169000,Jeep CompassLONGITUDE 2.0,63732,Diesel,1,2018,Jeep
643000,Maruti BalenoZETA PETROL,59228,Petrol,1,2019,Maruti
1038000,KIA SONETGTX PLUS,52760,Diesel,1,2020,KIA
533000,Honda City1.5L I-VTEC,73933,Petrol,1,2014,Honda
1138000,Hyundai VernaSX (O),27453,Petrol,2,2021,Hyundai
501999,Maruti BalenoZETA CVT,84015,Petrol,3,2016,Maruti
581000,Volkswagen PoloCOMFORTLINE 1.0L,46055,Petrol,2,2019,Volkswagen
645000,Maruti BalenoALPHA PETROL,67825,Petrol,1,2017,Maruti
795000,Hyundai Verna1.6 VTVT,32982,Petrol,1,2018,Hyundai
655000,Volkswagen PoloGT TSI,69585,Petrol,2,2016,Volkswagen
1277000,Mahindra TharLX P,52585,Petrol,1,2021,Mahindra
975000,Honda City1.5L I-VTEC,30951,Petrol,1,2020,Honda
294000,Nissan MicraXV CVT,63505,Petrol,2,2013,Nissan
409999,Renault KwidRXT 1.0,17137,Petrol,2,2019,Renault
1249000,Mahindra TharLX P,54574,Petrol,1,2021,Mahindra
408000,Toyota EtiosCROSS 1.4,122071,Diesel,1,2014,Toyota
1315000,Volkswagen TAIGUNTOPLINE 1.0,16336,Petrol,1,2022,Volkswagen
513999,Maruti BalenoDELTA CVT,62590,Petrol,2,2016,Maruti
278000,Datsun Redi GoS,55013,Petrol,3,2018,Datsun
1199000,Hyundai VernaSX (O),61561,Diesel,1,2020,Hyundai
1169000,Jeep CompassLONGITUDE 2.0,63732,Diesel,1,2018,Jeep
643000,Maruti BalenoZETA PETROL,59228,Petrol,1,2019,Maruti
1038000,KIA SONETGTX PLUS,52760,Diesel,1,2020,KIA
533000,Honda City1.5L I-VTEC,73933,Petrol,1,2014,Honda
517000,Honda Jazz1.2L I-VTEC,48811,Petrol,1,2015,Honda
2023000,Tata SafariXZA PLUS,16418,Diesel,1,2022,Tata
1739000,MG HECTORSHARP PRO,16208,Petrol,1,2023,MG
1241000,Hyundai Tucson2WD MT,31332,Petrol,3,2019,Hyundai
636000,Volkswagen PoloGT TSI,87760,Petrol,3,2016,Volkswagen
843000,Hyundai CretaSX PLUS,114049,Diesel,1,2016,Hyundai
639000,Maruti CiazDELTA DIESEL,80554,Diesel,2,2018,Maruti
1240000,Jeep CompassLIMITED (O),80713,Diesel,2,2018,Jeep
830000,Mahindra XUV500W6,70027,Diesel,2,2016,Mahindra
518000,Ford EcosportTREND 1.5L,93371,Petrol,1,2016,Ford
604000,Tata ALTROZXZ PETROL,45320,Petrol,2,2020,Tata
225999,Datsun Redi GoA,66264,Petrol,1,2019,Datsun
867000,Honda City1.5L I-VTEC,30212,Petrol,2,2018,Honda
530000,Honda Jazz1.2L I-VTEC,55432,Petrol,2,2017,Honda
744000,Honda BR-V1.5L I-VTEC,81549,Petrol,1,2018,Honda
624000,Honda City1.5L I-VTEC,124652,Petrol,1,2017,Honda
520000,Renault Duster85 PS,73716,Diesel,1,2014,Renault
774000,Tata NEXONXZA PLUS,90759,Diesel,1,2018,Tata
1561000,Skoda KUSHAQSTYLE 1.5L,20282,Petrol,1,2022,Skoda
706000,Hyundai Verna1.6 VTVT,55676,Petrol,2,2018,Hyundai
1105000,KIA SONETGTX PLUS,9477,Petrol,1,2022,KIA
498000,Maruti CiazZXI AT,96655,Petrol,2,2016,Maruti
740000,Maruti BalenoZETA CVT,26477,Petrol,2,2021,Maruti
961000,Skoda RapidSTYLE AT,41399,Petrol,1,2021,Skoda
1360000,MG HECTORSMART HYBRID,14030,Petrol,1,2021,MG
1006000,Honda City1.5L I-VTEC,42130,Petrol,1,2020,Honda
545000,Maruti CelerioZXI PLUS,8400,Petrol,1,2021,Maruti
401000,Renault KwidRXT 1.0,32042,Petrol,2,2022,Renault
1079000,Mahindra XUV300W8 (O),11926,Petrol,2,2022,Mahindra
1055000,KIA SONETHTX PLUS,14039,Petrol,1,2022,KIA
701000,Renault Duster110 PS,60876,Diesel,2,2017,Renault
528000,Renault Duster85 PS,91015,Diesel,1,2014,Renault
415000,Hyundai i20SPORTZ 1.2,69641,Petrol,2,2014,Hyundai
299000,Nissan MicraXV CVT,82542,Petrol,1,2014,Nissan
896000,KIA SONETGTX PLUS,32712,Petrol,2,2020,KIA
526000,Renault KwidRXT 1.0,1343,Petrol,2,2023,Renault
894999,Mahindra XUV300W8 (O),35712,Diesel,2,2019,Mahindra
753000,Skoda RapidSTYLE 1.5,95693,Diesel,1,2017,Skoda
520000,Hyundai Grand i10SPORTZ,73253,Petrol,1,2019,Hyundai
444000,Renault KwidRXT 1.0,38565,Petrol,1,2020,Renault
577000,Maruti BalenoZETA PETROL,48445,Petrol,1,2017,Maruti
1550000,KIA SELTOSX LINE,43707,Diesel,2,2022,KIA
700000,Hyundai AURASX PLUS,49985,Diesel,2,2020,Hyundai
394000,Hyundai Grand i10SPORTZ,61098,Petrol,2,2015,Hyundai
486000,Maruti SwiftVXI,34804,Petrol,1,2015,Maruti
521000,Renault Duster85 PS,82705,Diesel,2,2014,Renault
630000,Maruti BalenoALPHA PETROL,57175,Petrol,1,2017,Maruti
1065000,KIA SONETGTX PLUS,11338,Petrol,1,2022,KIA
1410000,KIA SELTOSGTX PLUS,23073,Petrol,1,2022,KIA
520000,Honda Jazz1.2L I-VTEC,55624,Petrol,2,2015,Honda
1535000,KIA CARENSLUXURY PLUS,38459,Petrol,1,2022,KIA
409999,Honda City1.5L I-VTEC,104308,Petrol,2,2013,Honda
990000,KIA SONETHTX PLUS,21869,Petrol,1,2021,KIA
944999,KIA SONETGTX PLUS,33714,Petrol,2,2020,KIA
484999,Hyundai Grand i10SPORTZ,31851,Petrol,1,2018,Hyundai
1070000,KIA SONETGTX PLUS,21126,Petrol,1,2022,KIA
620000,Maruti SwiftZXI AMT,34361,Petrol,2,2019,Maruti
407000,Tata ZestXT PETROL,53998,Petrol,1,2017,Tata
1355000,KIA CARENSLUXURY PLUS,20608,Petrol,2,2022,KIA
952000,KIA SONETGTX PLUS,54309,Petrol,1,2020,KIA
490000,Nissan TerranoXL (D),96277,Diesel,2,2014,Nissan
586000,Maruti CelerioZXI PLUS,16458,Petrol,1,2023,Maruti
710000,Tata ALTROZXZ PETROL,23694,Petrol,1,2021,Tata
509999,Volkswagen PoloHIGHLINE1.2L,54334,Petrol,2,2016,Volkswagen
442000,Tata TiagoXZ PETROL,70568,Petrol,1,2018,Tata
1000000,Tata NEXONXZ PLUS,66499,Petrol,2,2022,Tata
732000,Maruti SwiftVXi,12845,Petrol,1,2024,Maruti
629000,Tata TIGORXZA PLUS,80197,Petrol,1,2020,Tata
757000,Maruti ErtigaVXI,78208,Petrol,1,2017,Maruti
457000,Maruti RitzZDI,54423,Diesel,1,2015,Maruti
1439000,KIA CARENSLUXURY PLUS,34444,Petrol,1,2022,KIA
1457000,Hyundai CretaSX (O),46738,Petrol,1,2021,Hyundai
618000,Maruti CiazALPHA 1.4,63195,Petrol,1,2017,Maruti
686000,Maruti DzireZXI Plus,38595,Petrol,2,2020,Maruti
291000,Nissan Micra ActiveXV,67093,Petrol,1,2014,Nissan
639000,Nissan MAGNITEXV MT,66387,Petrol,2,2022,Nissan
769000,Maruti BalenoZETA CVT,31971,Petrol,1,2021,Maruti
1156000,Tata NEXONXZ PLUS,12351,Petrol,1,2023,Tata
413000,Mahindra Kuv100K6 6,41601,Petrol,1,2017,Mahindra
734000,Nissan MAGNITEXL TURBO,38777,Petrol,1,2021,Nissan
1539000,KIA SELTOSGTX PLUS,45759,Petrol,1,2022,KIA
371000,Maruti RitzVXI,41265,Petrol,1,2013,Maruti
1334000,Mahindra XUV500W9,78471,Diesel,2,2020,Mahindra
608000,Hyundai Elite i20ASTA,82355,Diesel,2,2015,Hyundai
533000,Hyundai Grand i10ASTA,59284,Petrol,1,2016,Hyundai
903999,KIA SELTOSHTK PLUS,88671,Petrol,2,2021,KIA
1201000,KIA SELTOSGTX 1.4,34499,Petrol,2,2020,KIA
338000,Hyundai i10SPORTZ 1.2,79230,Petrol,1,2013,Hyundai
512000,Honda Jazz1.2L I-VTEC,60999,Petrol,1,2017,Honda
451999,Honda Amaze1.2L I-VTEC,45328,Petrol,2,2016,Honda
405000,Renault KwidRXT 1.0,18047,Petrol,2,2020,Renault
1450000,Hyundai CretaSX (O),41211,Diesel,2,2022,Hyundai
619000,Hyundai GRAND I10,29729,Petrol,1,2021,Hyundai
988000,Hyundai VernaSX 1.5,16761,Petrol,1,2021,Hyundai
1210000,Hyundai CretaSX (O),47332,Diesel,2,2019,Hyundai
386000,Maruti CelerioVXI AMT,39990,Petrol,1,2015,Maruti
488999,Hyundai Grand i10SPORTZ,46729,Petrol,2,2019,Hyundai
908000,KIA SELTOSHTK PLUS,53244,Petrol,2,2020,KIA
683000,Hyundai Elite i20ASTA,37560,Petrol,1,2018,Hyundai
545000,Hyundai Grand i10SPORTZ,41932,Petrol,1,2018,Hyundai
487000,Hyundai Grand i10ASTA,19047,Petrol,2,2017,Hyundai
424000,Hyundai i20SPORTZ 1.2,63495,Petrol,2,2014,Hyundai
504000,Honda City1.5L I-VTEC,66459,Petrol,1,2014,Honda
666000,Maruti CiazALPHA 1.4,77721,Petrol,1,2018,Maruti
479000,Honda Jazz1.2L I-VTEC,56150,Petrol,1,2015,Honda
572000,Tata TIGORXZ PETROL,13096,Petrol,2,2021,Tata
1420000,KIA SELTOSHTX DIESEL,25406,Diesel,2,2022,KIA
662000,Maruti SwiftVXI,16531,Petrol,1,2021,Maruti
501000,Hyundai XcentSX 1.2,60549,Petrol,2,2019,Hyundai
597000,Renault DusterRXS CVT,60191,Petrol,1,2017,Renault
643000,Hyundai Elite i20ASTA,49401,Petrol,2,2018,Hyundai
300000,Hyundai i10SPORTZ 1.2,81592,Petrol,1,2013,Hyundai
322000,Renault KwidRXT 1.0,72592,Petrol,2,2016,Renault
451999,Tata TiagoXZ PETROL,49305,Petrol,1,2018,Tata
940000,Hyundai Verna1.6 SX,91538,Diesel,1,2019,Hyundai
519000,Maruti ErtigaVXI,74298,Petrol,2,2013,Maruti
610000,Maruti CiazDELTA 1.4,58951,Petrol,1,2017,Maruti
785000,Maruti CiazALPHA 1.5,33006,Petrol,1,2019,Maruti
671000,Maruti CiazDELTA 1.5,34020,Petrol,2,2019,Maruti
294000,Maruti Alto K10VXI,99422,Petrol,1,2017,Maruti
358000,Maruti CelerioVXI AMT,41599,Petrol,1,2014,Maruti
695000,Ford EcosportTITANIUM 1.5L,69896,Petrol,1,2018,Ford
328000,Hyundai XcentS (O),94371,Petrol,2,2015,Hyundai
1234000,KIA SELTOSGTX AT,29847,Petrol,1,2020,KIA
420000,Maruti Celerio XZXI,48073,Petrol,2,2019,Maruti
1043000,Volkswagen VentoHIGHLINE PLUS,34100,Diesel,2,2019,Volkswagen
1229000,MG HECTORSHARP 1.5,28869,Petrol,2,2019,MG
2062000,Toyota INNOVA HYCROSSGX,12203,Petrol,1,2024,Toyota
609000,Maruti BalenoALPHA PETROL,52050,Petrol,1,2018,Maruti
407000,Maruti CelerioZXI AMT,78080,Petrol,1,2019,Maruti
680000,Honda City1.5L I-VTEC,80006,Petrol,1,2016,Honda
547000,Volkswagen PoloHIGHLINE1.2L,75504,Petrol,2,2016,Volkswagen
994999,Tata NEXONXZ PLUS,3555,Petrol,1,2023,Tata
525000,Hyundai Grand i10SPORTZ,26187,Petrol,1,2019,Hyundai
1329000,KIA CARENSPRESTIGE PLUS,12332,Petrol,1,2022,KIA
570000,Hyundai Elite i20ASTA,52602,Petrol,2,2017,Hyundai
699000,Honda Amaze1.2L I-VTEC,38084,Petrol,1,2019,Honda
646000,Maruti SwiftZDI PLUS,91618,Diesel,1,2018,Maruti
706000,Nissan MAGNITEXV TURBO,38830,Petrol,1,2021,Nissan
711000,Hyundai NEW I20SPORTZ,28562,Petrol,2,2021,Hyundai
522000,Maruti CelerioZXI AMT,20034,Petrol,1,2021,Maruti
530000,Tata TIGORXM PETROL,42554,Petrol,2,2021,Tata
480000,Hyundai Grand i10SPORTZ,30657,Petrol,2,2017,Hyundai
1364000,Mahindra TharLX PETROL,23930,Petrol,2,2021,Mahindra
821000,Honda City1.5L I-VTEC,98232,Petrol,2,2018,Honda
1125000,Tata NEXONXZA PLUS,8289,Petrol,1,2022,Tata
662000,Tata TiagoXTA PETROL,252,Petrol,1,2024,Tata
847000,Maruti CiazALPHA 1.5,41044,Petrol,1,2022,Maruti
420000,Renault KwidRXT 1.0,34900,Petrol,1,2022,Renault
416000,Renault KwidRXL 1.0,32997,Petrol,1,2021,Renault
438999,Hyundai VernaFLUIDIC 1.6,70573,Petrol,1,2013,Hyundai
918000,Tata NEXONXZ PLUS,21778,Petrol,1,2022,Tata
565000,Hyundai Elite i20ASTA,77770,Petrol,1,2015,Hyundai
372000,Toyota EtiosG,65313,Petrol,2,2014,Toyota
1042000,Maruti XL6ALPHA AT,40099,Petrol,1,2021,Maruti
660000,Honda City1.5L I-VTEC,79410,Petrol,2,2017,Honda
470000,Hyundai Grand i10SPORTZ,81449,Petrol,1,2017,Hyundai
1051000,KIA SELTOSHTX 1.5,39444,Petrol,2,2020,KIA
314000,Maruti Alto K10VXI,92845,Petrol,1,2017,Maruti
1089000,KIA SONETGTX PLUS,29526,Diesel,1,2021,KIA
522000,Maruti DzireVXI,78971,Petrol,1,2018,Maruti
300000,Renault KwidRXT 1.0,70623,Petrol,2,2017,Renault
969999,Honda City1.5L I-DTEC,24949,Diesel,2,2019,Honda
227000,Maruti Alto 800VXI,63551,Petrol,2,2013,Maruti
1175000,Tata NEXONCREATIVE +,17994,Petrol,1,2024,Tata
518000,Hyundai GRAND I10,49351,Petrol,2,2021,Hyundai
864000,Tata NEXONXZA PLUS,27620,Diesel,1,2018,Tata
836999,Hyundai VENUESX 1.0,62467,Petrol,1,2019,Hyundai
325000,Renault KwidRXT 1.0,59533,Petrol,1,2018,Renault
479000,Maruti IGNISALPHA 1.2,61440,Petrol,1,2018,Maruti
1007000,Tata NEXONXZA PLUS,19473,Petrol,1,2021,Tata
869000,Renault DusterRXZ 1.3,30351,Petrol,2,2021,Renault
430000,Maruti Swift DzireZXI,67999,Petrol,2,2015,Maruti
590000,Maruti CiazS 1.4,37487,Petrol,2,2017,Maruti
1018000,Maruti CiazZETA AT,1364,Petrol,1,2021,Maruti
1223000,Mahindra TharLX P,36469,Petrol,2,2021,Mahindra
1132000,Tata NEXONXZ PLUS,36607,Diesel,1,2022,Tata
643000,Honda WR-V1.2L I-VTEC,41457,Petrol,1,2017,Honda
337000,Hyundai i10SPORTZ 1.2,48188,Petrol,1,2013,Hyundai
572000,Renault TRIBERRXT,25078,Petrol,1,2020,Renault
822000,Hyundai VENUES 1.0,13791,Petrol,1,2021,Hyundai
678000,Maruti CiazDELTA 1.5,61755,Petrol,1,2019,Maruti
369000,Hyundai XcentS 1.2,80234,Petrol,1,2014,Hyundai
383000,Hyundai XcentS 1.2,52055,Petrol,1,2014,Hyundai
454000,Maruti SwiftZXI,76734,Petrol,1,2013,Maruti
613000,Hyundai i20 Active1.2,49297,Petrol,1,2018,Hyundai
648000,Maruti SwiftVXI,28255,Petrol,1,2021,Maruti
687000,Maruti SwiftZXI PLUS,31812,Petrol,1,2020,Maruti
488000,Volkswagen AmeoHIGHLINE1.2L PLUS,84205,Petrol,1,2017,Volkswagen
1024000,Tata NEXONXZ PLUS,15964,Petrol,1,2023,Tata
315000,Honda BrioS MT,60288,Petrol,1,2014,Honda
684000,Renault DusterRXS CVT,22637,Petrol,2,2018,Renault
835000,Tata ALTROZXZ PLUS,23005,Diesel,1,2022,Tata
320000,Maruti RitzVXI,81670,Petrol,1,2013,Maruti
600000,Hyundai GRAND I10,60319,CNG,1,2021,Hyundai
375000,Nissan Micra ActiveXV,78020,Petrol,1,2017,Nissan
588000,Renault TRIBERRXZ AMT,31076,Petrol,2,2020,Renault
985000,Honda City1.5L I-VTEC,27983,Petrol,1,2022,Honda
834000,Hyundai CretaSX PLUS,54360,Petrol,1,2017,Hyundai
374000,Maruti AltoVXI PLUS,23795,Petrol,1,2021,Maruti
767000,Tata PUNCHCREATIVE AMT,32709,Petrol,1,2022,Tata
660000,Tata NEXONXMA PETROL,36260,Petrol,1,2018,Tata
1023000,Tata NEXONXZA PLUS,55844,Diesel,1,2021,Tata
1015000,KIA SONETGTX PLUS,21935,Petrol,1,2022,KIA
980000,KIA SONETGTX PLUS,68352,Petrol,1,2020,KIA
1083000,Mahindra BOLERO NEON10,21195,Diesel,1,2023,Mahindra
348000,Renault KwidRXT 1.0,27467,Petrol,1,2017,Renault
699000,Tata NEXONXMA PETROL,26789,Petrol,1,2018,Tata
551000,Maruti CiazVDI+ SHVS,92989,Diesel,1,2016,Maruti
360000,Renault KwidCLIMBER 1.0,39241,Petrol,1,2017,Renault
368000,Hyundai XcentS 1.2,66604,Petrol,2,2015,Hyundai
397000,Renault KwidRXT 1.0,34403,Petrol,1,2020,Renault
339000,Hyundai EonMAGNA +,44776,Petrol,1,2017,Hyundai
378000,Renault KwidCLIMBER 1.0,78311,Petrol,1,2019,Renault
523000,Renault Duster85 PS,97801,Diesel,2,2014,Renault
645000,Hyundai GRAND I10,29143,Petrol,1,2021,Hyundai
606000,Renault DusterRXL PETROL,65693,Petrol,2,2017,Renault
650000,Volkswagen PoloHIGHLINE PLUS,54907,Petrol,2,2019,Volkswagen
558000,Maruti BalenoZETA PETROL,97769,Petrol,1,2017,Maruti
1320000,Skoda SLAVIASTYLE 1.0L,30878,Petrol,1,2022,Skoda
640000,Maruti DzireZXI PLUS,44540,Petrol,1,2019,Maruti
476000,Honda Jazz1.2L I-VTEC,90265,Petrol,1,2016,Honda
737000,Honda City1.5L I-VTEC,74519,Petrol,1,2018,Honda
598000,Tata TiagoXZA PLUS,14600,Petrol,1,2019,Tata
692000,Maruti SwiftZXI PLUS,49057,Petrol,1,2020,Maruti
470000,Hyundai Grand i10ASTA,62188,Petrol,2,2016,Hyundai
1162000,KIA SELTOSGTX 1.4,65022,Petrol,1,2020,KIA
1249000,KIA SELTOSHTX ANNIVERSARY,57481,Petrol,1,2020,KIA
694000,Maruti SwiftZXI PLUS,48049,Petrol,1,2020,Maruti
434999,Maruti CelerioZXI AMT,91697,Petrol,1,2020,Maruti
342000,Renault KwidRXT 1.0,69531,Petrol,1,2018,Renault
702000,Maruti BalenoZETA CVT,42554,Petrol,1,2021,Maruti
320000,Hyundai i10SPORTZ 1.1,67072,Petrol,1,2015,Hyundai
405000,Maruti CelerioZXI AMT,46558,Petrol,2,2016,Maruti
445000,Honda City1.5L I-VTEC,60169,Petrol,1,2013,Honda
649000,Maruti CiazZXI,29280,Petrol,1,2017,Maruti
940000,KIA SELTOSHTK PLUS,32599,Petrol,1,2019,KIA
767000,Honda City1.5L I-VTEC,35486,Petrol,2,2018,Honda
363000,Hyundai i20ASTA 1.2,79557,Petrol,2,2013,Hyundai
349000,Renault KwidRXT 1.0,28835,Petrol,1,2017,Renault
618000,Renault TRIBERRXZ,23210,Petrol,1,2019,Renault
770000,Honda BR-V1.5L I-VTEC,26047,Petrol,1,2019,Honda
626000,Hyundai GRAND I10,50789,Petrol,1,2020,Hyundai
663000,Maruti IGNISALPHA 1.2,22753,Petrol,1,2020,Maruti
490000,Hyundai Grand i10SPORTZ,64782,Petrol,1,2018,Hyundai
831000,Mahindra XUV300W8 (O),59735,Diesel,2,2019,Mahindra
300000,Hyundai Santro XingGLS,23315,Petrol,1,2013,Hyundai
550000,Maruti CelerioVXI AMT,29687,Petrol,1,2022,Maruti
715000,Tata NEXONXZ PLUS,71477,Petrol,1,2018,Tata
475000,Hyundai Grand i10ASTA,25698,Petrol,1,2014,Hyundai
588000,Skoda Rapid1.6 MPI,35589,Petrol,1,2016,Skoda
1436000,Mahindra XUV500W11 AT,68709,Diesel,1,2019,Mahindra
322000,Maruti Alto K10VXI,67763,Petrol,2,2017,Maruti
1089000,Honda City1.5L I-VTEC,13815,Petrol,1,2022,Honda
447000,Hyundai XcentSX 1.2,25551,Petrol,1,2014,Hyundai
357000,Renault KwidRXL 1.0,42699,Petrol,1,2018,Renault
543000,Hyundai Grand i10ASTA,26982,Petrol,1,2019,Hyundai
690000,Hyundai AURASX PLUS,57489,Petrol,1,2020,Hyundai
430000,Maruti SwiftZXI,91935,Petrol,1,2014,Maruti
647000,Hyundai Elite i20ASTA,37208,Petrol,2,2018,Hyundai
818000,Mahindra XUV500W6,90533,Diesel,1,2016,Mahindra
674000,Tata NEXONXZA PLUS,20335,Petrol,2,2018,Tata
1340000,MG HECTOR PLUSSHARP,59362,Petrol,2,2020,MG
420000,Maruti S PRESSOVXI+,20689,Petrol,1,2021,Maruti
596000,Maruti BalenoALPHA PETROL,55113,Petrol,1,2018,Maruti
666000,Maruti ErtigaVXI AT,83605,Petrol,2,2017,Maruti
549000,Maruti CelerioZXI,18980,Petrol,1,2022,Maruti
271000,Maruti Alto K10VXI,54326,Petrol,2,2015,Maruti
882000,Hyundai VENUESX 1.0,35543,Petrol,1,2021,Hyundai
545000,Hyundai Elite i20ASTA,78464,Petrol,1,2015,Hyundai
395000,Hyundai Grand i10SPORTZ,53944,Petrol,1,2015,Hyundai
1946000,Mahindra XUV700AX 7,16708,Petrol,1,2022,Mahindra
518000,Hyundai Elite i20ASTA,72811,Petrol,1,2015,Hyundai
466000,Hyundai Grand i10SPORTZ,62172,Petrol,2,2017,Hyundai
430999,Hyundai Grand i10ASTA,44013,Petrol,1,2014,Hyundai
390000,Hyundai i20SPORTZ 1.2,55569,Petrol,2,2014,Hyundai
614000,Skoda RapidAMBITION 1.6,77345,Petrol,1,2017,Skoda
320000,Renault KwidRXT 1.0,30100,Petrol,2,2017,Renault
387000,Maruti CelerioVXI AMT,53566,Petrol,1,2015,Maruti
1598000,MG HECTOR PLUSSHARP,29612,Petrol,1,2021,MG
806000,Honda Amaze1.2L I-VTEC,22808,Petrol,1,2022,Honda
759000,Honda Jazz1.2L I-VTEC,19531,Petrol,1,2022,Honda
404000,Maruti CelerioVXI,30837,Petrol,1,2017,Maruti
393000,Renault KwidCLIMBER 1.0,18809,Petrol,1,2018,Renault
1317000,Hyundai CretaSX (O),46941,Petrol,2,2020,Hyundai
409000,Hyundai Grand i10ASTA,72162,Petrol,1,2015,Hyundai
314000,Maruti Alto 800LXI,24800,Petrol,1,2016,Maruti
391000,Maruti S PRESSOLXI,26397,Petrol,2,2020,Maruti
269000,Maruti Alto K10VXI,83697,Petrol,2,2015,Maruti
964000,KIA SELTOSHTK PLUS,54486,Petrol,1,2020,KIA
1308000,Maruti Grand VitaraZETA,17075,Petrol,1,2023,Maruti
450000,Hyundai Grand i10ERA,34697,Petrol,1,2017,Hyundai
610000,Renault DusterRXS CVT,47520,Petrol,1,2017,Renault
851000,Hyundai NEW I20ASTA,40443,Petrol,1,2020,Hyundai
1167000,KIA SELTOSGTK 1.4,30927,Petrol,1,2019,KIA
1148000,KIA SONETGTX PLUS,22074,Petrol,1,2022,KIA
413999,Maruti Wagon R,52733,Petrol,1,2017,Maruti
600000,Honda Amaze1.5L I-DTEC,66353,Diesel,1,2019,Honda
430000,Maruti SwiftVXI,76826,Petrol,1,2014,Maruti
1264000,KIA SELTOSGTX AT,28497,Petrol,2,2019,KIA
1008000,Tata NEXONPURE S,8578,Petrol,1,2023,Tata
634000,Hyundai GRAND I10,32524,Petrol,1,2021,Hyundai
784000,Volkswagen PoloHIGHLINE PLUS,36784,Petrol,1,2020,Volkswagen
598000,Maruti BalenoALPHA PETROL,62311,Petrol,1,2017,Maruti
692000,Renault DusterRXS PETROL,86109,Petrol,1,2019,Renault
919999,Maruti XL6ALPHA MT,49818,Petrol,2,2019,Maruti
612000,Renault TRIBERRXZ AMT,21789,Petrol,1,2020,Renault
684000,Skoda RapidACTIVE 1.0,48064,Petrol,1,2020,Skoda
581000,Tata TiagoXZ PLUS,30991,Petrol,1,2020,Tata
675000,Toyota GlanzaE,7455,Petrol,1,2022,Toyota
844000,Mahindra XUV500W6,90848,Diesel,2,2017,Mahindra
445000,Maruti S PRESSOVXI,37330,Petrol,1,2020,Maruti
355000,Maruti AltoLXI O,16290,Petrol,1,2020,Maruti
620000,Hyundai GRAND I10,30294,Petrol,2,2021,Hyundai
450000,Maruti Alto K10VXI,17631,Petrol,1,2022,Maruti
206999,Datsun Redi GoT(O),71764,Petrol,2,2018,Datsun
698000,Tata TiagoXZA PLUS,21283,Petrol,1,2023,Tata
267000,Honda BrioE MT,36213,Petrol,2,2012,Honda
950000,Mahindra XUV300W8 (O),68340,Diesel,1,2020,Mahindra
520000,Hyundai Elite i20SPORTZ,43267,Petrol,1,2015,Hyundai
283000,Maruti Alto 800LXI,22851,Petrol,1,2014,Maruti
609000,Ford EcosportTREND 1.5L,67253,Diesel,2,2017,Ford
432000,Renault KwidRXT 1.0,26777,Petrol,1,2020,Renault
774000,Maruti BalenoZETA PETROL,9907,Petrol,2,2023,Maruti
791000,Hyundai Verna1.6 VTVT,38173,Petrol,1,2018,Hyundai
593000,Maruti DzireVXI AMT,20572,Petrol,2,2019,Maruti
714000,Ford EcosportTITANIUM 1.5L,41752,Petrol,2,2019,Ford
717000,Honda BR-V1.5L I-VTEC,90863,Petrol,1,2016,Honda
462000,Hyundai Elite i20SPORTZ,58968,Petrol,1,2014,Hyundai
1150000,Tata NEXONXZ PLUS,16206,Diesel,1,2023,Tata
1176000,KIA SELTOSGTK 1.4,33759,Petrol,1,2019,KIA
596000,Maruti BalenoDELTA PETROL,35181,Petrol,1,2019,Maruti
617000,Mahindra TUV300T8,35327,Diesel,1,2016,Mahindra
852999,Hyundai NEW I20ASTA,22325,Petrol,2,2020,Hyundai
429000,Hyundai Grand i10ASTA,40624,Petrol,2,2015,Hyundai
374000,Hyundai i10SPORTZ 1.1,69773,Petrol,1,2015,Hyundai
400000,Volkswagen PoloHIGHLINE1.2L,69482,Petrol,1,2013,Volkswagen
365000,Hyundai i20MAGNA (O),79097,Petrol,1,2013,Hyundai
558000,Maruti IGNISDELTA 1.2,20134,Petrol,2,2022,Maruti
560000,Hyundai GRAND I10,43143,Petrol,2,2020,Hyundai
675000,Hyundai GRAND I10,3926,Petrol,1,2023,Hyundai
